register_id,name,institution_id,institution_name,created,modified,addresses_roadtype_id,addresses_roadtype_name,addresses_road_id,addresses_road_name,addresses_start_street_number,addresses_end_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_town,addresses_main_address,addresses_type,values_id,values_attribute_id,values_category,values_attribute_name,values_value,values_outstanding,values_description,secondary_filters_id,secondary_filters_name,secondary_filters_fullpath,secondary_filters_tree,secondary_filters_asia_id,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_x,geo_epgs_4326_y
﻿99400343810,Àrea de Joc Infantil al Pou de la Figuera,,,2014-05-28T12:41:26+02:00,2021-05-04T12:36:01.336617+02:00,,,165500,C Jaume Giralt,20,,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,08003,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,431385.41389744385,4582100.598889525,41.38750908961803,2.179324044932491
﻿99400369710,Àrea de Joc Infantil a la Ronda Guinardó - Sardenya,,,2015-01-28T14:25:09+01:00,2021-05-04T12:40:01.683348+02:00,,,076807,C Sardenya,538,,33,el Baix Guinardó,07,Horta-Guinardó,08024,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,429960.0541615139,4584940.561897091,41.41296478660009,2.16194897191688
﻿99400369712,Àrea de Joc Infantil a la Ronda Guinardó - Vinyals,,,2015-01-28T14:28:38+01:00,2021-05-04T12:40:02.371129+02:00,,,364506,C Vinyals,1,,35,el Guinardó,07,Horta-Guinardó,08041,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,431151.2934594644,4585589.639814091,41.41891373815475,2.1761272424878237
﻿99400369715,Àrea de Joc Infantil a la Ronda Guinardó - Castillejos - Thous - Cartagena,,,2015-01-28T14:34:50+01:00,2021-05-04T12:40:03.240808+02:00,,,152905,Rda Guinardó,69,,33,el Baix Guinardó,07,Horta-Guinardó,08024,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,430594.2469919371,4584990.571540247,41.41347022424228,2.169530792514859
﻿99400060108,Àrea de Joc Infantil,99400038912,Jardins Casa Sagnier,2003-09-08T13:27:00+02:00,2021-05-04T12:40:52.959601+02:00,,,050202,C Brusi,59,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08006,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,428492.18467516487,4583727.080422891,41.40190618986122,2.1445306721232056
﻿92086011997,Àrea de Joc Infantil a la Plaça de La Farga,,,1985-04-02T00:00:00+02:00,2021-05-04T12:32:55.777975+02:00,,,119900,Pl Farga,1,,18,Sants,03,Sants-Montjuïc,08014,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,427917.5929562587,4580465.956122637,41.37248320682093,2.1380454306960157
﻿92086012002,Àrea de Joc Infantil a la Plaça d'Herenni,,,1985-04-02T00:00:00+02:00,2021-05-04T12:32:59.199773+02:00,,,111205,Pl Herenni,1,,15,Hostafrancs,03,Sants-Montjuïc,08014,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,428375.1214087965,4580925.806730786,41.37666576437885,2.1434615903310066
﻿92086012007,Àrea de Joc Infantil a l'Avinguda Josep Tarradellas-Londres,,,1985-04-06T00:00:00+02:00,2021-05-04T12:33:20.172991+02:00,,,162002,Av Josep Tarradellas,88,,09,la Nova Esquerra de l'Eixample,02,Eixample,08029,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,428370.53719495784,4582139.532884327,41.387596939318456,2.1432633031442947
﻿92086012017,Àrea de Joc Infantil,96142123016,Jardins Interior d'Illa de Montserrat Roig,1985-04-06T00:00:00+02:00,2021-05-04T12:33:19.318949+02:00,,,289105,C Rosselló,488,,06,la Sagrada Família,02,Eixample,08025,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,431335.49789442157,4584493.4475385295,41.409056467827746,2.1784557079959597
﻿92086012021,Àrea de Joc Infantil a la Plaça Valentí Almirall,,,1985-04-04T00:00:00+02:00,2021-05-04T12:33:07.681250+02:00,,,350603,Pl Valentí Almirall,6,,65,el Clot,10,Sant Martí,08018,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,432497.15161845105,4584455.516142218,41.40881322657543,2.1923573414600472
﻿92086012025,Àrea de Joc Infantil a la Plaça Doctor Serrat,,,1985-04-04T00:00:00+02:00,2021-05-04T12:33:09.975542+02:00,,,103808,Pl Doctor Serrat,1,,64,el Camp de l'Arpa del Clot,10,Sant Martí,08026,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,432012.1342755965,4584723.218434826,41.41118345924236,2.186524797978158
﻿92086012027,Àrea de Joc Infantil a la Plaça Ferran Reyes,,,1985-04-04T00:00:00+02:00,2021-05-04T12:33:10.937678+02:00,,,123907,Pl Ferran Reyes,1,,63,Navas,09,Sant Andreu,08027,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,431949.58372489706,4585505.969791201,41.4182281540933,2.1856884037212594
